Unnamed: 0,car_name,year,kilometers_driven,owner_type,fuel_type,location,drive_type,body_type,price,brand,model,owner_type_str,price_lakhs
6324,Maruti Alto K10,2018.0,24983,1,PETROL,TS-08,Manual,HatchBack,361000,Maruti,Alto K10,First,3.61
6325,Volkswagen Polo,2010.0,61282,2,PETROL,HR-26,Manual,HatchBack,234000,Volkswagen,Polo,Second,2.34
6326,Hyundai Elite i20,2019.0,59924,1,PETROL,RJ-02,Manual,HatchBack,604000,Hyundai,Elite i20,First,6.04
6327,Maruti Alto 800,2016.0,24378,1,PETROL,MH-12,Manual,HatchBack,352000,Maruti,Alto 800,First,3.52
6328,Hyundai i20,2013.0,74081,1,PETROL,HR-26,Manual,HatchBack,379000,Hyundai,i20,First,3.79
6329,Hyundai AURA,2020.0,54942,2,DIESEL,MH-48,Manual,Sedan,462000,Hyundai,AURA,Second,4.62
6330,Hyundai Verna,2016.0,70922,1,DIESEL,MH-05,Manual,Sedan,721000,Hyundai,Verna,First,7.21
6331,Maruti Celerio,2015.0,45701,2,PETROL,KA-50,Automatic,HatchBack,487000,Maruti,Celerio,Second,4.87
6332,Maruti Dzire,2017.0,112619,1,PETROL,,Manual,Sedan,768000,Maruti,Dzire,First,7.68
6333,Mahindra KUV 100 NXT,2018.0,25611,1,PETROL,KA-04,Manual,SUV,480000,Mahindra,KUV 100 NXT,First,4.8
6334,Maruti Swift,2018.0,46009,1,PETROL,KA-05,Automatic,HatchBack,656000,Maruti,Swift,First,6.56
6335,Maruti Wagon R 1.0,2016.0,42768,2,PETROL,GJ-15,Manual,HatchBack,397000,Maruti,Wagon R 1.0,Second,3.97
6336,Hyundai i10,2010.0,14367,1,PETROL,DL-7C,Manual,HatchBack,148000,Hyundai,i10,First,1.48
6337,Hyundai NEW SANTRO,2019.0,20851,2,PETROL,TN-31,Manual,HatchBack,473000,Hyundai,NEW SANTRO,Second,4.73
6338,Maruti Swift,2010.0,86201,3,PETROL,MH-04,Manual,HatchBack,222000,Maruti,Swift,Third,2.22
6339,Renault Duster,2019.0,51146,1,DIESEL,MH-02,Automatic,SUV,922000,Renault,Duster,First,9.22
6340,Maruti Ciaz,2020.0,10035,1,PETROL,MH-12,Automatic,Sedan,914000,Maruti,Ciaz,First,9.14
6341,Maruti Alto K10,2011.0,69551,1,PETROL,KA-01,Manual,HatchBack,248000,Maruti,Alto K10,First,2.48
6342,Maruti Alto 800,2018.0,15793,1,PETROL,PB-91,Manual,HatchBack,343000,Maruti,Alto 800,First,3.43
6343,Maruti Alto 800,2012.0,55429,2,PETROL,KA-51,Manual,HatchBack,246000,Maruti,Alto 800,Second,2.46
6344,Renault Kwid,2019.0,29306,1,PETROL,TN-22,Manual,HatchBack,489000,Renault,Kwid,First,4.89
6345,Maruti Celerio,2019.0,14005,2,PETROL,GJ-06,Manual,HatchBack,473000,Maruti,Celerio,Second,4.73
6346,Maruti Ciaz,2016.0,29873,1,PETROL,UP-16,Automatic,Sedan,752000,Maruti,Ciaz,First,7.52
6347,Tata TIGOR,2018.0,105630,1,DIESEL,MH-12,Manual,Sedan,792000,Tata,TIGOR,First,7.92
6348,Maruti Celerio,2016.0,33233,2,PETROL,KA-05,Automatic,HatchBack,476000,Maruti,Celerio,Second,4.76
6349,Maruti Celerio,2022.0,3949,1,PETROL,MH-15,Manual,HatchBack,572000,Maruti,Celerio,First,5.72
6350,Hyundai Elite i20,2018.0,33282,2,PETROL,KA-53,Manual,HatchBack,749000,Hyundai,Elite i20,Second,7.49
6351,Hyundai Grand i10,2016.0,80334,1,PETROL,GJ-01,Manual,HatchBack,462350,Hyundai,Grand i10,First,4.6235
6352,Maruti Ciaz,2017.0,61456,1,DIESEL,HR-87,Manual,Sedan,547000,Maruti,Ciaz,First,5.47
6353,Maruti Swift,2022.0,9043,1,PETROL,MH-12,Manual,HatchBack,765000,Maruti,Swift,First,7.65
6354,Maruti Ciaz,2021.0,59144,2,DIESEL,TS-07,Manual,Sedan,610000,Maruti,Ciaz,Second,6.1
6355,Maruti Wagon R Stingray,2014.0,92013,1,PETROL,TN-20,Manual,HatchBack,361000,Maruti,Wagon R Stingray,First,3.61
6356,Maruti Baleno,2017.0,55788,1,PETROL,MH-01,Manual,HatchBack,533000,Maruti,Baleno,First,5.33
6357,Tata ALTROZ,2021.0,15957,1,PETROL,TN-11,Manual,HatchBack,837000,Tata,ALTROZ,First,8.37
6358,Hyundai NEW SANTRO,2019.0,58339,1,CNG,DL-4C,Manual,HatchBack,499000,Hyundai,NEW SANTRO,First,4.99
6359,Maruti IGNIS,2017.0,21572,1,PETROL,UP-78,Automatic,HatchBack,444000,Maruti,IGNIS,First,4.44
6360,Hyundai NEW SANTRO,2019.0,31991,2,PETROL,KL-55,Manual,HatchBack,393000,Hyundai,NEW SANTRO,Second,3.93
6361,Maruti Baleno,2018.0,79044,1,PETROL,GJ-27,Manual,HatchBack,575000,Maruti,Baleno,First,5.75
6362,Maruti Wagon R 1.0,2017.0,84382,2,CNG,MH-12,Manual,HatchBack,397000,Maruti,Wagon R 1.0,Second,3.97
6363,Maruti Swift,2018.0,29767,1,PETROL,KA-02,Manual,HatchBack,714000,Maruti,Swift,First,7.14
6364,Hyundai Grand i10,2015.0,74219,3,PETROL,MH-12,Manual,HatchBack,421000,Hyundai,Grand i10,Third,4.21
6365,Honda City,2020.0,53460,2,PETROL,KA-03,Automatic,Sedan,745000,Honda,City,Second,7.45
6366,Maruti Baleno,2020.0,36821,1,PETROL,UP-32,Manual,HatchBack,681000,Maruti,Baleno,First,6.81
6367,Maruti Baleno,2017.0,8011,1,PETROL,DL-14,Manual,HatchBack,556000,Maruti,Baleno,First,5.56
6368,Honda City,2016.0,55353,2,PETROL,MH-46,Manual,Sedan,579000,Honda,City,Second,5.79
6369,Hyundai Grand i10,2014.0,28779,1,PETROL,KA-03,Manual,HatchBack,462000,Hyundai,Grand i10,First,4.62
6370,Renault Kwid,2020.0,13250,1,PETROL,HR-26,Manual,HatchBack,440000,Renault,Kwid,First,4.4
6371,Maruti Swift,2011.0,102814,1,PETROL,,Manual,HatchBack,413000,Maruti,Swift,First,4.13
6372,Maruti Swift Dzire,2013.0,106814,1,DIESEL,KA-51,Automatic,Sedan,536000,Maruti,Swift Dzire,First,5.36
6373,Maruti Ciaz,2016.0,76712,1,PETROL,MH-14,Manual,Sedan,567000,Maruti,Ciaz,First,5.67
6374,Hyundai Creta,2018.0,100043,1,DIESEL,GJ-01,Automatic,SUV,1048000,Hyundai,Creta,First,10.48
6375,Hyundai Grand i10,2014.0,67879,1,PETROL,WB-08,Manual,HatchBack,313000,Hyundai,Grand i10,First,3.13
6376,Hyundai GRAND I10 NIOS,2021.0,96192,1,CNG,HR-12,Manual,HatchBack,609000,Hyundai,GRAND I10 NIOS,First,6.09
6377,Ford Ecosport,2018.0,49360,1,PETROL,GJ-38,Automatic,SUV,842000,Ford,Ecosport,First,8.42
6378,Honda Amaze,2019.0,88392,1,DIESEL,MP-04,Manual,Sedan,412600,Honda,Amaze,First,4.126
6379,KIA SELTOS,2022.0,12404,2,DIESEL,HR-06,Manual,SUV,1171000,KIA,SELTOS,Second,11.71
6380,Maruti Baleno,2016.0,102753,2,PETROL,,Manual,HatchBack,618000,Maruti,Baleno,Second,6.18
6381,Maruti Celerio,2014.0,27939,1,PETROL,MH-02,Automatic,HatchBack,376000,Maruti,Celerio,First,3.76
6382,Hyundai Creta,2018.0,25434,2,PETROL,KA-41,Manual,SUV,1022000,Hyundai,Creta,Second,10.22
6383,Hyundai Xcent,2014.0,52927,1,PETROL,HR-26,Manual,Sedan,665000,Hyundai,Xcent,First,6.65
6384,Hyundai Eon,2017.0,79683,1,PETROL,KA-19,Manual,HatchBack,330000,Hyundai,Eon,First,3.3
6385,Honda City,2017.0,62475,1,PETROL,TS-07,Manual,Sedan,699000,Honda,City,First,6.99
6386,Skoda Rapid,2017.0,36023,1,PETROL,GJ-06,Automatic,Sedan,793000,Skoda,Rapid,First,7.93
6387,Maruti S PRESSO,2021.0,10179,1,PETROL,GJ-01,Manual,HatchBack,471000,Maruti,S PRESSO,First,4.71
6388,Maruti Swift,2012.0,45386,1,PETROL,BR-09,Manual,HatchBack,313000,Maruti,Swift,First,3.13
6389,Mahindra XUV500,2019.0,83508,2,DIESEL,WB-20,Manual,Lux_SUV,1198000,Mahindra,XUV500,Second,11.98
6390,Honda Amaze,2022.0,93309,1,PETROL,DL-11,Manual,Sedan,627000,Honda,Amaze,First,6.27
6391,Maruti Swift Dzire,2015.0,89352,1,PETROL,HR-26,Manual,Sedan,406000,Maruti,Swift Dzire,First,4.06
6392,Hyundai Grand i10,2016.0,85435,1,PETROL,WB-06,Manual,HatchBack,368000,Hyundai,Grand i10,First,3.68
6393,Maruti Baleno,2019.0,39959,1,PETROL,HR-29,Manual,HatchBack,524000,Maruti,Baleno,First,5.24
6394,Hyundai i20,2014.0,69716,2,PETROL,GJ-01,Manual,HatchBack,397000,Hyundai,i20,Second,3.97
6395,Hyundai Elite i20,2018.0,56417,1,PETROL,GJ-01,Manual,HatchBack,695000,Hyundai,Elite i20,First,6.95
6396,Toyota Etios,2017.0,45760,1,PETROL,WB-06,Manual,Sedan,439000,Toyota,Etios,First,4.39
6397,Tata Bolt,2016.0,90084,2,CNG,GJ-05,Manual,HatchBack,382000,Tata,Bolt,Second,3.82
6398,Maruti New Wagon-R,2022.0,16752,1,CNG,KL-07,Manual,HatchBack,646000,Maruti,New Wagon-R,First,6.46
6399,Maruti Dzire,2021.0,20904,2,PETROL,HR-26,Manual,Sedan,556000,Maruti,Dzire,Second,5.56
6400,Renault Kwid,2021.0,25312,1,PETROL,GJ-03,Manual,HatchBack,403000,Renault,Kwid,First,4.03
6401,Hyundai Elite i20,2018.0,91441,1,DIESEL,TS-28,Manual,HatchBack,757000,Hyundai,Elite i20,First,7.57
6402,Hyundai Grand i10,2016.0,19397,1,PETROL,MH-46,Manual,HatchBack,496000,Hyundai,Grand i10,First,4.96
6403,Maruti Swift,2014.0,6331,1,PETROL,DL-8C,Manual,HatchBack,402000,Maruti,Swift,First,4.02
6404,Hyundai Elite i20,2018.0,49155,1,PETROL,GJ-06,Manual,HatchBack,645000,Hyundai,Elite i20,First,6.45
6405,KIA SONET,2021.0,25263,1,DIESEL,KA-03,Automatic,SUV,1516000,KIA,SONET,First,15.16
6406,Hyundai Elite i20,2016.0,59397,1,PETROL,DL-8C,Manual,HatchBack,558000,Hyundai,Elite i20,First,5.58
6407,Hyundai Grand i10,2018.0,57036,1,PETROL,TN-58,Automatic,HatchBack,568000,Hyundai,Grand i10,First,5.68
6408,Renault Kwid,2020.0,25023,1,PETROL,DL-9C,Manual,HatchBack,378000,Renault,Kwid,First,3.78
6409,Maruti Wagon R 1.0,2018.0,37824,2,CNG,MH-01,Manual,HatchBack,416000,Maruti,Wagon R 1.0,Second,4.16
6410,Maruti New Wagon-R,2021.0,35887,1,PETROL,HR-98,Manual,HatchBack,525000,Maruti,New Wagon-R,First,5.25
6411,Maruti New Wagon-R,2019.0,67492,1,PETROL,PB-27,Manual,HatchBack,500000,Maruti,New Wagon-R,First,5.0
6412,Maruti Dzire,2017.0,15295,1,DIESEL,TN-02,Manual,Sedan,773000,Maruti,Dzire,First,7.73
6413,Maruti Swift,2018.0,40098,1,PETROL,MP-04,Automatic,HatchBack,600000,Maruti,Swift,First,6.0
6414,Hyundai Elite i20,2015.0,102887,1,PETROL,,Manual,HatchBack,601000,Hyundai,Elite i20,First,6.01
6415,Renault Kwid,2018.0,18925,3,PETROL,TN-06,Manual,HatchBack,336000,Renault,Kwid,Third,3.36
6416,Hyundai i10,2016.0,84566,1,PETROL,GJ-01,Manual,HatchBack,365000,Hyundai,i10,First,3.65
6417,Hyundai Grand i10,2015.0,51618,1,PETROL,KA-53,Manual,HatchBack,521000,Hyundai,Grand i10,First,5.21
6418,Hyundai Grand i10,2016.0,86978,1,DIESEL,GJ-01,Manual,HatchBack,400000,Hyundai,Grand i10,First,4.0
6419,Renault Kwid,2019.0,9550,1,PETROL,DL-14,Manual,HatchBack,370000,Renault,Kwid,First,3.7
6420,Datsun Go,2018.0,21714,1,PETROL,GJ-05,Manual,HatchBack,316000,Datsun,Go,First,3.16
6421,Honda City,2013.0,35073,1,PETROL,MH-04,Manual,Sedan,451000,Honda,City,First,4.51
6422,Hyundai Creta,2022.0,19131,1,PETROL,GJ-01,Manual,SUV,1126000,Hyundai,Creta,First,11.26
6423,Nissan Micra Active,2013.0,97818,1,PETROL,MH-14,Manual,HatchBack,275000,Nissan,Micra Active,First,2.75
6424,Hyundai Grand i10,2019.0,64346,2,PETROL,KL-46,Manual,HatchBack,510000,Hyundai,Grand i10,Second,5.1
6425,Maruti Alto K10,2011.0,34622,1,PETROL,BR-01,Manual,HatchBack,176000,Maruti,Alto K10,First,1.76
6426,Tata Tiago,2017.0,79478,1,PETROL,TN-19,Automatic,HatchBack,504000,Tata,Tiago,First,5.04
6427,Maruti Vitara Brezza,2019.0,58792,2,DIESEL,PB-10,Manual,SUV,808000,Maruti,Vitara Brezza,Second,8.08
6428,Hyundai Grand i10,2016.0,70454,2,PETROL,HR-26,Manual,HatchBack,392000,Hyundai,Grand i10,Second,3.92
6429,Hyundai Elite i20,2019.0,21786,2,PETROL,MP-04,Manual,HatchBack,539000,Hyundai,Elite i20,Second,5.39
6430,Maruti Alto K10,2010.0,42373,2,PETROL,DL-12,Manual,HatchBack,175000,Maruti,Alto K10,Second,1.75
6431,Maruti Celerio X,2018.0,38933,1,PETROL,UP-32,Manual,HatchBack,509000,Maruti,Celerio X,First,5.09
6432,Honda City,2016.0,101603,1,PETROL,,Manual,Sedan,588000,Honda,City,First,5.88
6433,Maruti Swift Dzire,2013.0,72552,2,DIESEL,MH-03,Manual,Sedan,469000,Maruti,Swift Dzire,Second,4.69
6434,Maruti Wagon R 1.0,2018.0,35060,2,PETROL,HR-26,Manual,HatchBack,380000,Maruti,Wagon R 1.0,Second,3.8
6435,Maruti Swift Dzire,2012.0,61036,1,PETROL,KA-04,Manual,Sedan,493000,Maruti,Swift Dzire,First,4.93
6436,Maruti Celerio,2017.0,48474,2,CNG,MH-43,Manual,HatchBack,431000,Maruti,Celerio,Second,4.31
6437,Hyundai Elite i20,2015.0,102118,2,PETROL,,Manual,HatchBack,542000,Hyundai,Elite i20,Second,5.42
6438,Maruti Baleno,2021.0,17039,2,PETROL,MH-12,Manual,HatchBack,758000,Maruti,Baleno,Second,7.58
6439,Maruti Eeco,2020.0,33347,1,PETROL,GJ-01,Manual,SUV,454000,Maruti,Eeco,First,4.54
6440,Honda Brio,2014.0,54104,2,PETROL,DL-4C,Manual,HatchBack,333000,Honda,Brio,Second,3.33
6441,Mahindra Kuv100,2017.0,51201,2,PETROL,CH-01,Manual,SUV,405000,Mahindra,Kuv100,Second,4.05
6442,Maruti Alto 800,2017.0,37743,1,PETROL,MH-14,Manual,HatchBack,319000,Maruti,Alto 800,First,3.19
6443,Hyundai Eon,2014.0,24318,3,PETROL,MH-12,Manual,HatchBack,221800,Hyundai,Eon,Third,2.218
6444,Maruti Swift,2017.0,76529,2,PETROL,TN-14,Manual,HatchBack,538000,Maruti,Swift,Second,5.38
6445,Maruti Swift,2015.0,75442,2,PETROL,GJ-06,Manual,HatchBack,470000,Maruti,Swift,Second,4.7
6446,Maruti S PRESSO,2019.0,48579,1,PETROL,MH-46,Manual,HatchBack,381000,Maruti,S PRESSO,First,3.81
6447,Maruti Swift,2013.0,57779,1,PETROL,KA-41,Manual,HatchBack,446000,Maruti,Swift,First,4.46
6448,Volkswagen Ameo,2017.0,98652,2,PETROL,DL-13,Manual,Sedan,220000,Volkswagen,Ameo,Second,2.2
6449,Renault Kiger,2021.0,8434,1,PETROL,KA-02,Manual,HatchBack,786000,Renault,Kiger,First,7.86
6450,Hyundai NEW SANTRO,2018.0,55467,2,PETROL,KA-20,Manual,HatchBack,478000,Hyundai,NEW SANTRO,Second,4.78
6451,Maruti Vitara Brezza,2016.0,77338,1,DIESEL,KA-01,Manual,SUV,754000,Maruti,Vitara Brezza,First,7.54
6452,Toyota Innova Crysta,2020.0,47338,2,DIESEL,MH-05,Manual,SUV,2047000,Toyota,Innova Crysta,Second,20.47
6453,Mahindra XUV500,2016.0,49648,1,DIESEL,MH-48,Automatic,Lux_SUV,1017000,Mahindra,XUV500,First,10.17
6454,Ford Ecosport,2017.0,93866,2,DIESEL,MP-09,Manual,SUV,637000,Ford,Ecosport,Second,6.37
6455,Maruti Alto K10,2011.0,48487,1,PETROL,MH-12,Manual,HatchBack,186000,Maruti,Alto K10,First,1.86
6456,Tata NEXON,2022.0,8671,1,PETROL,TN-67,Automatic,SUV,1237000,Tata,NEXON,First,12.37
6457,Maruti Vitara Brezza,2019.0,85358,1,DIESEL,TN-21,Automatic,SUV,865000,Maruti,Vitara Brezza,First,8.65
6458,Hyundai Grand i10,2014.0,37755,2,PETROL,MH-43,Manual,HatchBack,331000,Hyundai,Grand i10,Second,3.31
6459,Honda City,2016.0,76275,1,PETROL,HR-06,Automatic,Sedan,694000,Honda,City,First,6.94
6460,Maruti Swift,2015.0,58241,1,DIESEL,TS-07,Manual,HatchBack,581000,Maruti,Swift,First,5.81
6461,Maruti Wagon R Stingray,2014.0,24324,1,PETROL,WB-24,Manual,HatchBack,298000,Maruti,Wagon R Stingray,First,2.98
6462,Hyundai Santro Xing,2013.0,108467,1,CNG,MH-46,Manual,HatchBack,229000,Hyundai,Santro Xing,First,2.29
6463,Hyundai GRAND I10 NIOS,2021.0,6611,1,PETROL,MP-09,Automatic,HatchBack,725000,Hyundai,GRAND I10 NIOS,First,7.25
6464,Hyundai i10,2016.0,35851,1,PETROL,KA-42,Manual,HatchBack,392000,Hyundai,i10,First,3.92
6465,Hyundai Verna,2013.0,69952,2,PETROL,MH-01,Manual,Sedan,310000,Hyundai,Verna,Second,3.1
6466,Maruti Alto 800,2015.0,62554,1,PETROL,KA-50,Manual,HatchBack,294000,Maruti,Alto 800,First,2.94
6467,Hyundai NEW SANTRO,2021.0,54826,1,CNG,DL-9C,Manual,HatchBack,534000,Hyundai,NEW SANTRO,First,5.34
6468,Maruti Alto K10,2015.0,53484,1,PETROL,KA-02,Manual,HatchBack,340000,Maruti,Alto K10,First,3.4
6469,Maruti Wagon R 1.0,2016.0,54745,1,CNG,MH-14,Manual,HatchBack,433000,Maruti,Wagon R 1.0,First,4.33
6470,Hyundai Elite i20,2017.0,17923,1,PETROL,DL-10,Manual,HatchBack,587000,Hyundai,Elite i20,First,5.87
6471,Maruti Baleno,2016.0,32996,2,PETROL,KA-03,Manual,HatchBack,568775,Maruti,Baleno,Second,5.68775
6472,Maruti Wagon R 1.0,2017.0,111965,1,PETROL,,Manual,HatchBack,401000,Maruti,Wagon R 1.0,First,4.01
6473,Honda City,2018.0,88833,2,PETROL,HR-26,Manual,Sedan,334000,Honda,City,Second,3.34
6474,Honda WR-V,2017.0,71832,1,DIESEL,KA-25,Manual,SUV,748000,Honda,WR-V,First,7.48
6475,Maruti S PRESSO,2020.0,36340,1,PETROL,KA-36,Manual,HatchBack,430000,Maruti,S PRESSO,First,4.3
6476,Maruti Wagon R 1.0,2014.0,66559,1,PETROL,GJ-27,Manual,HatchBack,341000,Maruti,Wagon R 1.0,First,3.41
6477,Maruti Swift,2019.0,52720,1,PETROL,MH-47,Manual,HatchBack,642000,Maruti,Swift,First,6.42
6478,Honda City,2013.0,118604,1,DIESEL,UP-78,Manual,Sedan,426000,Honda,City,First,4.26
6479,Hyundai Elite i20,2019.0,30683,2,PETROL,TN-23,Manual,HatchBack,620000,Hyundai,Elite i20,Second,6.2
6480,Maruti Alto,2019.0,57850,1,CNG,MH-04,Manual,HatchBack,402000,Maruti,Alto,First,4.02
6481,Maruti IGNIS,2021.0,41861,1,PETROL,GJ-01,Manual,HatchBack,524000,Maruti,IGNIS,First,5.24
6482,Maruti Swift,2018.0,95774,1,PETROL,TS-13,Automatic,HatchBack,636000,Maruti,Swift,First,6.36
6483,Maruti Swift Dzire,2014.0,52515,1,PETROL,DL-12,Manual,Sedan,377000,Maruti,Swift Dzire,First,3.77
6484,Hyundai Elite i20,2019.0,43803,1,PETROL,TS-08,Manual,HatchBack,682000,Hyundai,Elite i20,First,6.82
6485,Hyundai Elite i20,2018.0,56028,2,PETROL,TN-13,Manual,HatchBack,673000,Hyundai,Elite i20,Second,6.73
6486,Maruti Baleno,2018.0,42368,2,PETROL,GJ-15,Manual,HatchBack,577000,Maruti,Baleno,Second,5.77
6487,Tata NEXON,2021.0,33090,1,PETROL,TS-04,Manual,SUV,1020000,Tata,NEXON,First,10.2
6488,Maruti Alto 800,2016.0,65374,1,PETROL,MH-49,Manual,HatchBack,266000,Maruti,Alto 800,First,2.66
6489,Tata Harrier,2020.0,35866,1,DIESEL,GJ-06,Automatic,SUV,1818000,Tata,Harrier,First,18.18
6490,Hyundai Grand i10,2017.0,50681,1,PETROL,TS-07,Manual,HatchBack,550000,Hyundai,Grand i10,First,5.5
6491,Hyundai NEW SANTRO,2020.0,85312,1,CNG,UP-32,Manual,HatchBack,491000,Hyundai,NEW SANTRO,First,4.91
6492,Maruti Ciaz,2019.0,15759,1,PETROL,DL-3C,Automatic,Sedan,830000,Maruti,Ciaz,First,8.3
6493,Hyundai Elite i20,2014.0,59352,1,PETROL,MH-02,Manual,HatchBack,416200,Hyundai,Elite i20,First,4.162
6494,Maruti Wagon R 1.0,2010.0,31596,1,PETROL,WB-06,Manual,HatchBack,199000,Maruti,Wagon R 1.0,First,1.99
6495,Honda Brio,2014.0,62217,2,PETROL,MH-12,Manual,HatchBack,296000,Honda,Brio,Second,2.96
6496,Maruti Ciaz,2016.0,80318,2,PETROL,DL-3C,Manual,Sedan,314000,Maruti,Ciaz,Second,3.14
6497,Hyundai Eon,2018.0,27243,1,PETROL,MH-15,Manual,HatchBack,348000,Hyundai,Eon,First,3.48
6498,Datsun Redi Go,2019.0,72314,1,PETROL,TS-09,Automatic,HatchBack,345000,Datsun,Redi Go,First,3.45
6499,Maruti Baleno,2022.0,25298,1,PETROL,HR-36,Manual,HatchBack,885000,Maruti,Baleno,First,8.85
6500,Honda City,2016.0,34125,1,PETROL,MH-03,Automatic,Sedan,920000,Honda,City,First,9.2
6501,Maruti Alto 800,2016.0,35847,1,PETROL,MH-48,Manual,HatchBack,264000,Maruti,Alto 800,First,2.64
6502,Maruti Vitara Brezza,2020.0,55130,1,PETROL,MH-47,Manual,SUV,878000,Maruti,Vitara Brezza,First,8.78
6503,Volkswagen Ameo,2017.0,33970,1,DIESEL,MH-12,Automatic,Sedan,797350,Volkswagen,Ameo,First,7.9735
6504,Maruti Swift Dzire,2012.0,83421,1,PETROL,DL-12,Manual,Sedan,282000,Maruti,Swift Dzire,First,2.82
6505,Honda City,2017.0,36888,2,PETROL,DL-12,Manual,Sedan,392000,Honda,City,Second,3.92
6506,Datsun Redi Go,2017.0,75817,1,PETROL,MH-46,Manual,HatchBack,228000,Datsun,Redi Go,First,2.28
6507,Tata ALTROZ,2021.0,24479,2,PETROL,KA-28,Manual,HatchBack,811000,Tata,ALTROZ,Second,8.11
6508,Hyundai Grand i10,2016.0,27547,1,PETROL,TS-07,Manual,HatchBack,528000,Hyundai,Grand i10,First,5.28
6509,Hyundai Verna,2013.0,117658,1,DIESEL,KA-51,Manual,Sedan,545000,Hyundai,Verna,First,5.45
6510,Renault Kiger,2021.0,23725,1,PETROL,BR-01,Manual,HatchBack,521000,Renault,Kiger,First,5.21
6511,Hyundai NEW SANTRO,2019.0,17394,2,PETROL,MH-01,Manual,HatchBack,510000,Hyundai,NEW SANTRO,Second,5.1
6512,Maruti Swift,2015.0,10056,2,PETROL,DL-8C,Manual,HatchBack,421000,Maruti,Swift,Second,4.21
6513,Hyundai Elite i20,2018.0,43740,1,PETROL,HR-26,Manual,HatchBack,696000,Hyundai,Elite i20,First,6.96
6514,Hyundai Xcent,2018.0,114715,1,CNG,GJ-18,Manual,Sedan,507000,Hyundai,Xcent,First,5.07
6515,Maruti Dzire,2022.0,84316,1,PETROL,DL-1C,Manual,Sedan,524000,Maruti,Dzire,First,5.24
6516,Hyundai i10,2014.0,60541,2,PETROL,TN-14,Manual,HatchBack,335000,Hyundai,i10,Second,3.35
6517,Toyota URBAN CRUISER,2021.0,52691,1,PETROL,PB-02,Automatic,SUV,1017000,Toyota,URBAN CRUISER,First,10.17
6518,Maruti Alto 800,2016.0,32396,1,PETROL,HR-26,Manual,HatchBack,253000,Maruti,Alto 800,First,2.53
6519,Hyundai NEW SANTRO,2018.0,27222,1,PETROL,GJ-01,Manual,HatchBack,421000,Hyundai,NEW SANTRO,First,4.21
6520,Maruti Swift,2011.0,97383,1,PETROL,DL-1C,Manual,HatchBack,238000,Maruti,Swift,First,2.38
6521,Tata Tiago,2018.0,79688,1,CNG,MH-14,Manual,HatchBack,479000,Tata,Tiago,First,4.79
6522,Maruti Dzire,2018.0,88880,1,DIESEL,TN-04,Manual,Sedan,558000,Maruti,Dzire,First,5.58
6523,Maruti Alto K10,2013.0,82482,3,PETROL,KA-41,Manual,HatchBack,233000,Maruti,Alto K10,Third,2.33
6524,Maruti Swift,2012.0,72383,2,PETROL,GJ-01,Manual,HatchBack,362000,Maruti,Swift,Second,3.62
6525,Maruti Celerio,2019.0,38673,1,CNG,MH-05,Manual,HatchBack,493000,Maruti,Celerio,First,4.93
6526,Hyundai Elite i20,2017.0,56416,1,PETROL,TS-07,Manual,HatchBack,645000,Hyundai,Elite i20,First,6.45
6527,Maruti Wagon R 1.0,2018.0,68505,1,PETROL,BR-01,Manual,HatchBack,353000,Maruti,Wagon R 1.0,First,3.53
6528,Maruti Swift,2018.0,27793,2,PETROL,MH-06,Manual,HatchBack,547000,Maruti,Swift,Second,5.47
6529,Hyundai i10,2013.0,83946,1,PETROL,KA-05,Manual,HatchBack,303000,Hyundai,i10,First,3.03
6530,Maruti Celerio,2014.0,32777,1,PETROL,PB-65,Automatic,HatchBack,382000,Maruti,Celerio,First,3.82
6531,Maruti S PRESSO,2019.0,4316,1,PETROL,WB-02,Manual,HatchBack,401000,Maruti,S PRESSO,First,4.01
6532,Maruti Swift,2018.0,34840,1,PETROL,TS-07,Automatic,HatchBack,690000,Maruti,Swift,First,6.9
6533,Maruti Wagon R 1.0,2018.0,45572,2,CNG,MH-12,Manual,HatchBack,451000,Maruti,Wagon R 1.0,Second,4.51
6534,Maruti Celerio,2015.0,43336,1,PETROL,KA-01,Automatic,HatchBack,458000,Maruti,Celerio,First,4.58
6535,Maruti Swift,2017.0,46387,1,PETROL,HR-10,Manual,HatchBack,442000,Maruti,Swift,First,4.42
6536,Maruti Alto K10,2014.0,61596,1,PETROL,HR-26,Automatic,HatchBack,294000,Maruti,Alto K10,First,2.94
6537,Maruti Swift,2016.0,74756,1,DIESEL,HR-36,Manual,HatchBack,481000,Maruti,Swift,First,4.81
6538,Renault TRIBER,2019.0,23317,1,PETROL,UP-14,Manual,SUV,581000,Renault,TRIBER,First,5.81
6539,Honda City,2015.0,86315,1,DIESEL,MH-08,Manual,Sedan,781000,Honda,City,First,7.81
6540,Renault Kiger,2021.0,14463,1,PETROL,KA-03,Manual,HatchBack,912000,Renault,Kiger,First,9.12
6541,Maruti S PRESSO,2020.0,76980,1,PETROL,UP-32,Manual,HatchBack,372000,Maruti,S PRESSO,First,3.72
6542,Maruti Wagon R 1.0,2016.0,20821,1,CNG,MH-47,Manual,HatchBack,371000,Maruti,Wagon R 1.0,First,3.71
6543,Maruti Alto 800,2016.0,68645,1,PETROL,TN-14,Manual,HatchBack,295000,Maruti,Alto 800,First,2.95
6544,Maruti Baleno,2016.0,31699,1,PETROL,MH-04,Manual,HatchBack,573000,Maruti,Baleno,First,5.73
